DATE,AQI VALUE,AQ DESCRIPTION,SITE ID,SITE NAME,ANALYTE
20141013,47,GOOD,60250007,BRAWLEY,PM10
20141014,53,MODERATE,60250007,BRAWLEY,PM10
20141015,51,MODERATE,60250007,BRAWLEY,PM10
20141016,51,MODERATE,60250007,BRAWLEY,PM10
20141017,43,GOOD,60250007,BRAWLEY,PM10
20141018,51,MODERATE,60250007,BRAWLEY,PM10
20141019,32,GOOD,60250007,BRAWLEY,PM10
20141020,49,GOOD,60250007,BRAWLEY,PM10
20141021,53,MODERATE,60250007,BRAWLEY,PM10
20141022,52,MODERATE,60250007,BRAWLEY,PM10
20141023,53,MODERATE,60250007,BRAWLEY,PM10
20141024,61,MODERATE,60250007,BRAWLEY,PM10
20141025,44,GOOD,60250007,BRAWLEY,PM10
20141026,30,GOOD,60250007,BRAWLEY,PM10
20141027,44,GOOD,60250007,BRAWLEY,PM10
20141028,56,MODERATE,60250007,BRAWLEY,PM10
20141029,52,MODERATE,60250007,BRAWLEY,PM10
20141030,50,GOOD,60250007,BRAWLEY,PM10
20141031,81,MODERATE,60250007,BRAWLEY,PM10
20141101,359,HAZARDOUS,60250007,BRAWLEY,PM10
20141102,22,GOOD,60250007,BRAWLEY,PM10
20141103,33,GOOD,60250007,BRAWLEY,PM10
20141104,43,GOOD,60250007,BRAWLEY,PM10
20141105,29,GOOD,60250007,BRAWLEY,PM10
20141106,40,GOOD,60250007,BRAWLEY,PM10
20141107,43,GOOD,60250007,BRAWLEY,PM10
20141108,48,GOOD,60250007,BRAWLEY,PM10
20141109,39,GOOD,60250007,BRAWLEY,PM10
20141110,39,GOOD,60250007,BRAWLEY,PM10
20141111,42,GOOD,60250007,BRAWLEY,PM10
20141112,57,MODERATE,60250007,BRAWLEY,PM10
20141113,50,GOOD,60250007,BRAWLEY,PM10
20141114,44,GOOD,60250007,BRAWLEY,PM10
20141115,68,MODERATE,60250007,BRAWLEY,PM10
20141116,128,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20141117,33,GOOD,60250007,BRAWLEY,PM10
20141118,44,GOOD,60250007,BRAWLEY,PM10
20141119,50,GOOD,60250007,BRAWLEY,PM10
20141120,53,MODERATE,60250007,BRAWLEY,PM10
20141121,19,GOOD,60250007,BRAWLEY,PM10
20141122,25,GOOD,60250007,BRAWLEY,PM10
20141123,39,GOOD,60250007,BRAWLEY,PM10
20141124,25,GOOD,60250007,BRAWLEY,PM10
20141125,31,GOOD,60250007,BRAWLEY,PM10
20141126,37,GOOD,60250007,BRAWLEY,PM10
20141127,31,GOOD,60250007,BRAWLEY,PM10
20141128,46,GOOD,60250007,BRAWLEY,PM10
20141129,56,MODERATE,60250007,BRAWLEY,PM10
20141130,28,GOOD,60250007,BRAWLEY,PM10
20141201,20,GOOD,60250007,BRAWLEY,PM10
20141202,38,GOOD,60250007,BRAWLEY,PM10
20141203,14,GOOD,60250007,BRAWLEY,PM10
20141204,22,GOOD,60250007,BRAWLEY,PM10
20141205,34,GOOD,60250007,BRAWLEY,PM10
20141206,21,GOOD,60250007,BRAWLEY,PM10
20141207,13,GOOD,60250007,BRAWLEY,PM10
20141208,31,GOOD,60250007,BRAWLEY,PM10
20141209,24,GOOD,60250007,BRAWLEY,PM10
20141210,27,GOOD,60250007,BRAWLEY,PM10
20141211,33,GOOD,60250007,BRAWLEY,PM10
20141212,13,GOOD,60250007,BRAWLEY,PM10
20141213,14,GOOD,60250007,BRAWLEY,PM10
20141214,10,GOOD,60250007,BRAWLEY,PM10
20141215,22,GOOD,60250007,BRAWLEY,PM10
20141216,23,GOOD,60250007,BRAWLEY,PM10
20141217,17,GOOD,60250007,BRAWLEY,PM10
20141218,31,GOOD,60250007,BRAWLEY,PM10
20141219,34,GOOD,60250007,BRAWLEY,PM10
20141220,30,GOOD,60250007,BRAWLEY,PM10
20141221,30,GOOD,60250007,BRAWLEY,PM10
20141222,35,GOOD,60250007,BRAWLEY,PM10
20141223,31,GOOD,60250007,BRAWLEY,PM10
20141224,22,GOOD,60250007,BRAWLEY,PM10
20141225,42,GOOD,60250007,BRAWLEY,PM10
20141226,15,GOOD,60250007,BRAWLEY,PM10
20141227,15,GOOD,60250007,BRAWLEY,PM10
20141228,19,GOOD,60250007,BRAWLEY,PM10
20141229,29,GOOD,60250007,BRAWLEY,PM10
20141230,37,GOOD,60250007,BRAWLEY,PM10
20141231,30,GOOD,60250007,BRAWLEY,PM10
20150101,46,GOOD,60250007,BRAWLEY,PM10
20150102,37,GOOD,60250007,BRAWLEY,PM10
20150103,54,MODERATE,60250007,BRAWLEY,PM10
20150104,47,GOOD,60250007,BRAWLEY,PM10
20150105,41,GOOD,60250007,BRAWLEY,PM10
20150106,29,GOOD,60250007,BRAWLEY,PM10
20150107,35,GOOD,60250007,BRAWLEY,PM10
20150108,38,GOOD,60250007,BRAWLEY,PM10
20150109,45,GOOD,60250007,BRAWLEY,PM10
20150110,35,GOOD,60250007,BRAWLEY,PM10
20150111,18,GOOD,60250007,BRAWLEY,PM10
20150112,16,GOOD,60250007,BRAWLEY,PM10
20150113,17,GOOD,60250007,BRAWLEY,PM10
20150114,18,GOOD,60250007,BRAWLEY,PM10
20150115,22,GOOD,60250007,BRAWLEY,PM10
20150116,23,GOOD,60250007,BRAWLEY,PM10
20150117,25,GOOD,60250007,BRAWLEY,PM10
20150118,25,GOOD,60250007,BRAWLEY,PM10
20150119,32,GOOD,60250007,BRAWLEY,PM10
20150120,33,GOOD,60250007,BRAWLEY,PM10
20150121,22,GOOD,60250007,BRAWLEY,PM10
20150122,31,GOOD,60250007,BRAWLEY,PM10
20150123,35,GOOD,60250007,BRAWLEY,PM10
20150124,20,GOOD,60250007,BRAWLEY,PM10
20150125,12,GOOD,60250007,BRAWLEY,PM10
20150126,7,GOOD,60250007,BRAWLEY,PM10
20150127,15,GOOD,60250007,BRAWLEY,PM10
20150128,21,GOOD,60250007,BRAWLEY,PM10
20150129,24,GOOD,60250007,BRAWLEY,PM10
20150130,14,GOOD,60250007,BRAWLEY,PM10
20150131,9,GOOD,60250007,BRAWLEY,PM10
20150201,7,GOOD,60250007,BRAWLEY,PM10
20150202,22,GOOD,60250007,BRAWLEY,PM10
20150203,34,GOOD,60250007,BRAWLEY,PM10
20150204,38,GOOD,60250007,BRAWLEY,PM10
20150205,44,GOOD,60250007,BRAWLEY,PM10
20150206,42,GOOD,60250007,BRAWLEY,PM10
20150207,33,GOOD,60250007,BRAWLEY,PM10
20150208,29,GOOD,60250007,BRAWLEY,PM10
20150209,32,GOOD,60250007,BRAWLEY,PM10
20150210,23,GOOD,60250007,BRAWLEY,PM10
20150211,21,GOOD,60250007,BRAWLEY,PM10
20150212,21,GOOD,60250007,BRAWLEY,PM10
20150213,37,GOOD,60250007,BRAWLEY,PM10
20150214,37,GOOD,60250007,BRAWLEY,PM10
20150215,31,GOOD,60250007,BRAWLEY,PM10
20150216,21,GOOD,60250007,BRAWLEY,PM10
20150217,28,GOOD,60250007,BRAWLEY,PM10
20150218,38,GOOD,60250007,BRAWLEY,PM10
20150219,52,MODERATE,60250007,BRAWLEY,PM10
20150220,53,MODERATE,60250007,BRAWLEY,PM10
20150221,78,MODERATE,60250007,BRAWLEY,PM10
20150222,66,MODERATE,60250007,BRAWLEY,PM10
20150223,24,GOOD,60250007,BRAWLEY,PM10
20150224,26,GOOD,60250007,BRAWLEY,PM10
20150225,35,GOOD,60250007,BRAWLEY,PM10
20150226,49,GOOD,60250007,BRAWLEY,PM10
20150227,82,MODERATE,60250007,BRAWLEY,PM10
20150228,40,GOOD,60250007,BRAWLEY,PM10
20150301,4,GOOD,60250007,BRAWLEY,PM10
20150302,7,GOOD,60250007,BRAWLEY,PM10
20150303,24,GOOD,60250007,BRAWLEY,PM10
20150304,12,GOOD,60250007,BRAWLEY,PM10
20150305,17,GOOD,60250007,BRAWLEY,PM10
20150306,18,GOOD,60250007,BRAWLEY,PM10
20150307,23,GOOD,60250007,BRAWLEY,PM10
20150308,22,GOOD,60250007,BRAWLEY,PM10
20150309,38,GOOD,60250007,BRAWLEY,PM10
20150310,30,GOOD,60250007,BRAWLEY,PM10
20150311,31,GOOD,60250007,BRAWLEY,PM10
20150312,26,GOOD,60250007,BRAWLEY,PM10
20150313,25,GOOD,60250007,BRAWLEY,PM10
20150314,24,GOOD,60250007,BRAWLEY,PM10
20150315,38,GOOD,60250007,BRAWLEY,PM10
20150316,33,GOOD,60250007,BRAWLEY,PM10
20150317,31,GOOD,60250007,BRAWLEY,PM10
20150318,29,GOOD,60250007,BRAWLEY,PM10
20150319,16,GOOD,60250007,BRAWLEY,PM10
20150320,20,GOOD,60250007,BRAWLEY,PM10
20150321,54,MODERATE,60250007,BRAWLEY,PM10
20150322,29,GOOD,60250007,BRAWLEY,PM10
20150323,32,GOOD,60250007,BRAWLEY,PM10
20150324,55,MODERATE,60250007,BRAWLEY,PM10
20150325,31,GOOD,60250007,BRAWLEY,PM10
20150326,22,GOOD,60250007,BRAWLEY,PM10
20150327,27,GOOD,60250007,BRAWLEY,PM10
20150328,23,GOOD,60250007,BRAWLEY,PM10
20150329,19,GOOD,60250007,BRAWLEY,PM10
20150330,35,GOOD,60250007,BRAWLEY,PM10
20150331,42,GOOD,60250007,BRAWLEY,PM10
20150401,54,MODERATE,60250007,BRAWLEY,PM10
20150402,44,GOOD,60250007,BRAWLEY,PM10
20150403,33,GOOD,60250007,BRAWLEY,PM10
20150404,32,GOOD,60250007,BRAWLEY,PM10
20150405,48,GOOD,60250007,BRAWLEY,PM10
20150406,73,MODERATE,60250007,BRAWLEY,PM10
20150407,77,MODERATE,60250007,BRAWLEY,PM10
20150408,26,GOOD,60250007,BRAWLEY,PM10
20150409,20,GOOD,60250007,BRAWLEY,PM10
20150410,31,GOOD,60250007,BRAWLEY,PM10
20150411,31,GOOD,60250007,BRAWLEY,PM10
20150412,29,GOOD,60250007,BRAWLEY,PM10
20150413,33,GOOD,60250007,BRAWLEY,PM10
20150414,35,GOOD,60250007,BRAWLEY,PM10
20150415,78,MODERATE,60250007,BRAWLEY,PM10
20150416,30,GOOD,60250007,BRAWLEY,PM10
20150417,28,GOOD,60250007,BRAWLEY,PM10
20150418,33,GOOD,60250007,BRAWLEY,PM10
20150419,35,GOOD,60250007,BRAWLEY,PM10
20150420,43,GOOD,60250007,BRAWLEY,PM10
20150421,57,MODERATE,60250007,BRAWLEY,PM10
20150422,31,GOOD,60250007,BRAWLEY,PM10
20150423,32,GOOD,60250007,BRAWLEY,PM10
20150424,78,MODERATE,60250007,BRAWLEY,PM10
20150425,74,MODERATE,60250007,BRAWLEY,PM10
20150426,23,GOOD,60250007,BRAWLEY,PM10
20150427,19,GOOD,60250007,BRAWLEY,PM10
20150428,26,GOOD,60250007,BRAWLEY,PM10
20150429,34,GOOD,60250007,BRAWLEY,PM10
20150430,29,GOOD,60250007,BRAWLEY,PM10
20150501,35,GOOD,60250007,BRAWLEY,PM10
20150502,33,GOOD,60250007,BRAWLEY,PM10
20150503,41,GOOD,60250007,BRAWLEY,PM10
20150504,39,GOOD,60250007,BRAWLEY,PM10
20150505,37,GOOD,60250007,BRAWLEY,PM10
20150506,60,MODERATE,60250007,BRAWLEY,PM10
20150507,87,MODERATE,60250007,BRAWLEY,PM10
20150508,31,GOOD,60250007,BRAWLEY,PM10
20150509,14,GOOD,60250007,BRAWLEY,PM10
20150510,21,GOOD,60250007,BRAWLEY,PM10
20150511,30,GOOD,60250007,BRAWLEY,PM10
20150512,27,GOOD,60250007,BRAWLEY,PM10
20150513,41,GOOD,60250007,BRAWLEY,PM10
20150514,61,MODERATE,60250007,BRAWLEY,PM10
20150515,6,GOOD,60250007,BRAWLEY,PM10
20150516,13,GOOD,60250007,BRAWLEY,PM10
20150517,19,GOOD,60250007,BRAWLEY,PM10
20150518,175,UNHEALTHY,60250007,BRAWLEY,PM10
20150519,29,GOOD,60250007,BRAWLEY,PM10
20150520,38,GOOD,60250007,BRAWLEY,PM10
20150521,136,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20150522,137,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20150523,16,GOOD,60250007,BRAWLEY,PM10
20150524,14,GOOD,60250007,BRAWLEY,PM10
20150527,40,GOOD,60250007,BRAWLEY,PM10
20150528,31,GOOD,60250007,BRAWLEY,PM10
20150529,34,GOOD,60250007,BRAWLEY,PM10
20150530,29,GOOD,60250007,BRAWLEY,PM10
20150531,27,GOOD,60250007,BRAWLEY,PM10
20150601,42,GOOD,60250007,BRAWLEY,PM10
20150602,53,MODERATE,60250007,BRAWLEY,PM10
20150603,36,GOOD,60250007,BRAWLEY,PM10
20150604,31,GOOD,60250007,BRAWLEY,PM10
20150605,44,GOOD,60250007,BRAWLEY,PM10
20150606,27,GOOD,60250007,BRAWLEY,PM10
20150607,41,GOOD,60250007,BRAWLEY,PM10
20150608,49,GOOD,60250007,BRAWLEY,PM10
20150609,33,GOOD,60250007,BRAWLEY,PM10
20150610,19,GOOD,60250007,BRAWLEY,PM10
20150611,24,GOOD,60250007,BRAWLEY,PM10
20150612,33,GOOD,60250007,BRAWLEY,PM10
20150613,34,GOOD,60250007,BRAWLEY,PM10
20150614,33,GOOD,60250007,BRAWLEY,PM10
20150615,44,GOOD,60250007,BRAWLEY,PM10
20150616,49,GOOD,60250007,BRAWLEY,PM10
20150617,47,GOOD,60250007,BRAWLEY,PM10
20150618,54,MODERATE,60250007,BRAWLEY,PM10
20150619,33,GOOD,60250007,BRAWLEY,PM10
20150620,52,MODERATE,60250007,BRAWLEY,PM10
20150621,41,GOOD,60250007,BRAWLEY,PM10
20150622,45,GOOD,60250007,BRAWLEY,PM10
20150623,39,GOOD,60250007,BRAWLEY,PM10
20150624,54,MODERATE,60250007,BRAWLEY,PM10
20150625,56,MODERATE,60250007,BRAWLEY,PM10
20150626,54,MODERATE,60250007,BRAWLEY,PM10
20150627,42,GOOD,60250007,BRAWLEY,PM10
20150628,37,GOOD,60250007,BRAWLEY,PM10
20150629,45,GOOD,60250007,BRAWLEY,PM10
20150630,67,MODERATE,60250007,BRAWLEY,PM10
20150701,37,GOOD,60250007,BRAWLEY,PM10
20150702,37,GOOD,60250007,BRAWLEY,PM10
20150703,25,GOOD,60250007,BRAWLEY,PM10
20150704,52,MODERATE,60250007,BRAWLEY,PM10
20150705,39,GOOD,60250007,BRAWLEY,PM10
20150706,36,GOOD,60250007,BRAWLEY,PM10
20150707,51,MODERATE,60250007,BRAWLEY,PM10
20150708,87,MODERATE,60250007,BRAWLEY,PM10
20150709,63,MODERATE,60250007,BRAWLEY,PM10
20150710,26,GOOD,60250007,BRAWLEY,PM10
20150711,36,GOOD,60250007,BRAWLEY,PM10
20150712,23,GOOD,60250007,BRAWLEY,PM10
20150713,40,GOOD,60250007,BRAWLEY,PM10
20150714,38,GOOD,60250007,BRAWLEY,PM10
20150715,38,GOOD,60250007,BRAWLEY,PM10
20150716,37,GOOD,60250007,BRAWLEY,PM10
20150717,81,MODERATE,60250007,BRAWLEY,PM10
20150718,27,GOOD,60250007,BRAWLEY,PM10
20150719,16,GOOD,60250007,BRAWLEY,PM10
20150720,13,GOOD,60250007,BRAWLEY,PM10
20150721,31,GOOD,60250007,BRAWLEY,PM10
20150722,48,GOOD,60250007,BRAWLEY,PM10
20150723,24,GOOD,60250007,BRAWLEY,PM10
20150724,31,GOOD,60250007,BRAWLEY,PM10
20150725,25,GOOD,60250007,BRAWLEY,PM10
20150726,47,GOOD,60250007,BRAWLEY,PM10
20150727,35,GOOD,60250007,BRAWLEY,PM10
20150728,33,GOOD,60250007,BRAWLEY,PM10
20150729,35,GOOD,60250007,BRAWLEY,PM10
20150730,35,GOOD,60250007,BRAWLEY,PM10
20150731,45,GOOD,60250007,BRAWLEY,PM10
20150801,28,GOOD,60250007,BRAWLEY,PM10
20150802,22,GOOD,60250007,BRAWLEY,PM10
20150803,34,GOOD,60250007,BRAWLEY,PM10
20150804,42,GOOD,60250007,BRAWLEY,PM10
20150805,47,GOOD,60250007,BRAWLEY,PM10
20150806,47,GOOD,60250007,BRAWLEY,PM10
20150807,63,MODERATE,60250007,BRAWLEY,PM10
20150808,28,GOOD,60250007,BRAWLEY,PM10
20150809,24,GOOD,60250007,BRAWLEY,PM10
20150810,34,GOOD,60250007,BRAWLEY,PM10
20150811,40,GOOD,60250007,BRAWLEY,PM10
20150812,40,GOOD,60250007,BRAWLEY,PM10
20150813,37,GOOD,60250007,BRAWLEY,PM10
20150814,35,GOOD,60250007,BRAWLEY,PM10
20150815,31,GOOD,60250007,BRAWLEY,PM10
20150816,54,MODERATE,60250007,BRAWLEY,PM10
20150817,57,MODERATE,60250007,BRAWLEY,PM10
20150818,48,GOOD,60250007,BRAWLEY,PM10
20150819,38,GOOD,60250007,BRAWLEY,PM10
20150820,54,MODERATE,60250007,BRAWLEY,PM10
20150821,59,MODERATE,60250007,BRAWLEY,PM10
20150822,33,GOOD,60250007,BRAWLEY,PM10
20150823,27,GOOD,60250007,BRAWLEY,PM10
20150824,31,GOOD,60250007,BRAWLEY,PM10
20150825,53,MODERATE,60250007,BRAWLEY,PM10
20150826,24,GOOD,60250007,BRAWLEY,PM10
20150827,34,GOOD,60250007,BRAWLEY,PM10
20150828,29,GOOD,60250007,BRAWLEY,PM10
20150829,30,GOOD,60250007,BRAWLEY,PM10
20150830,25,GOOD,60250007,BRAWLEY,PM10
20150831,31,GOOD,60250007,BRAWLEY,PM10
20150901,47,GOOD,60250007,BRAWLEY,PM10
20150902,34,GOOD,60250007,BRAWLEY,PM10
20150903,37,GOOD,60250007,BRAWLEY,PM10
20150904,43,GOOD,60250007,BRAWLEY,PM10
20150905,32,GOOD,60250007,BRAWLEY,PM10
20150906,20,GOOD,60250007,BRAWLEY,PM10
20150907,21,GOOD,60250007,BRAWLEY,PM10
20150909,52,MODERATE,60250007,BRAWLEY,PM10
20150910,31,GOOD,60250007,BRAWLEY,PM10
20150911,44,GOOD,60250007,BRAWLEY,PM10
20150912,30,GOOD,60250007,BRAWLEY,PM10
20150913,57,MODERATE,60250007,BRAWLEY,PM10
20150914,107,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20150915,57,MODERATE,60250007,BRAWLEY,PM10
20150916,33,GOOD,60250007,BRAWLEY,PM10
20150917,56,MODERATE,60250007,BRAWLEY,PM10
20150918,44,GOOD,60250007,BRAWLEY,PM10
20150919,33,GOOD,60250007,BRAWLEY,PM10
20150920,23,GOOD,60250007,BRAWLEY,PM10
20150921,31,GOOD,60250007,BRAWLEY,PM10
20150922,28,GOOD,60250007,BRAWLEY,PM10
20150923,38,GOOD,60250007,BRAWLEY,PM10
20150924,44,GOOD,60250007,BRAWLEY,PM10
20150925,51,MODERATE,60250007,BRAWLEY,PM10
20150926,43,GOOD,60250007,BRAWLEY,PM10
20150927,27,GOOD,60250007,BRAWLEY,PM10
20150928,30,GOOD,60250007,BRAWLEY,PM10
20150929,30,GOOD,60250007,BRAWLEY,PM10
20150930,46,GOOD,60250007,BRAWLEY,PM10
20151001,100,MODERATE,60250007,BRAWLEY,PM10
20151002,40,GOOD,60250007,BRAWLEY,PM10
20151003,30,GOOD,60250007,BRAWLEY,PM10
20151004,106,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20151005,19,GOOD,60250007,BRAWLEY,PM10
20151006,20,GOOD,60250007,BRAWLEY,PM10
20151007,33,GOOD,60250007,BRAWLEY,PM10
20151008,33,GOOD,60250007,BRAWLEY,PM10
20151009,33,GOOD,60250007,BRAWLEY,PM10
20151010,27,GOOD,60250007,BRAWLEY,PM10
20151011,27,GOOD,60250007,BRAWLEY,PM10
20151012,40,GOOD,60250007,BRAWLEY,PM10
20151013,39,GOOD,60250007,BRAWLEY,PM10
20151014,41,GOOD,60250007,BRAWLEY,PM10
20151015,26,GOOD,60250007,BRAWLEY,PM10
20151016,13,GOOD,60250007,BRAWLEY,PM10
20151017,13,GOOD,60250007,BRAWLEY,PM10
20151018,25,GOOD,60250007,BRAWLEY,PM10
20151019,17,GOOD,60250007,BRAWLEY,PM10
20151020,22,GOOD,60250007,BRAWLEY,PM10
20151021,22,GOOD,60250007,BRAWLEY,PM10
20151022,25,GOOD,60250007,BRAWLEY,PM10
20151023,31,GOOD,60250007,BRAWLEY,PM10
20151024,25,GOOD,60250007,BRAWLEY,PM10
20151025,24,GOOD,60250007,BRAWLEY,PM10
20151026,28,GOOD,60250007,BRAWLEY,PM10
20151027,39,GOOD,60250007,BRAWLEY,PM10
20151028,57,MODERATE,60250007,BRAWLEY,PM10
20151029,31,GOOD,60250007,BRAWLEY,PM10
20151030,63,MODERATE,60250007,BRAWLEY,PM10
20151031,24,GOOD,60250007,BRAWLEY,PM10
20151101,40,GOOD,60250007,BRAWLEY,PM10
20151102,87,MODERATE,60250007,BRAWLEY,PM10
20151103,56,MODERATE,60250007,BRAWLEY,PM10
20151104,21,GOOD,60250007,BRAWLEY,PM10
20151105,22,GOOD,60250007,BRAWLEY,PM10
20151106,27,GOOD,60250007,BRAWLEY,PM10
20151107,19,GOOD,60250007,BRAWLEY,PM10
20151108,21,GOOD,60250007,BRAWLEY,PM10
20151109,53,MODERATE,60250007,BRAWLEY,PM10
20151110,94,MODERATE,60250007,BRAWLEY,PM10
20151111,19,GOOD,60250007,BRAWLEY,PM10
20151112,23,GOOD,60250007,BRAWLEY,PM10
20151113,31,GOOD,60250007,BRAWLEY,PM10
20151114,34,GOOD,60250007,BRAWLEY,PM10
20151115,66,MODERATE,60250007,BRAWLEY,PM10
20151116,83,MODERATE,60250007,BRAWLEY,PM10
20151117,35,GOOD,60250007,BRAWLEY,PM10
20151118,43,GOOD,60250007,BRAWLEY,PM10
20151119,32,GOOD,60250007,BRAWLEY,PM10
20151120,31,GOOD,60250007,BRAWLEY,PM10
20151121,24,GOOD,60250007,BRAWLEY,PM10
20151122,16,GOOD,60250007,BRAWLEY,PM10
20151123,46,GOOD,60250007,BRAWLEY,PM10
20151124,74,MODERATE,60250007,BRAWLEY,PM10
20151125,131,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20151126,17,GOOD,60250007,BRAWLEY,PM10
20151127,13,GOOD,60250007,BRAWLEY,PM10
20151128,20,GOOD,60250007,BRAWLEY,PM10
20151129,18,GOOD,60250007,BRAWLEY,PM10
20151130,23,GOOD,60250007,BRAWLEY,PM10
20151201,24,GOOD,60250007,BRAWLEY,PM10
20151202,30,GOOD,60250007,BRAWLEY,PM10
20151203,25,GOOD,60250007,BRAWLEY,PM10
20151204,31,GOOD,60250007,BRAWLEY,PM10
20151205,26,GOOD,60250007,BRAWLEY,PM10
20151206,15,GOOD,60250007,BRAWLEY,PM10
20151207,31,GOOD,60250007,BRAWLEY,PM10
20151208,36,GOOD,60250007,BRAWLEY,PM10
20151209,49,GOOD,60250007,BRAWLEY,PM10
20151210,62,MODERATE,60250007,BRAWLEY,PM10
20151211,65,MODERATE,60250007,BRAWLEY,PM10
20151212,17,GOOD,60250007,BRAWLEY,PM10
20151213,44,GOOD,60250007,BRAWLEY,PM10
20151214,134,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20151215,18,GOOD,60250007,BRAWLEY,PM10
20151216,20,GOOD,60250007,BRAWLEY,PM10
20151217,29,GOOD,60250007,BRAWLEY,PM10
20151218,25,GOOD,60250007,BRAWLEY,PM10
20151219,22,GOOD,60250007,BRAWLEY,PM10
20151220,18,GOOD,60250007,BRAWLEY,PM10
20151221,24,GOOD,60250007,BRAWLEY,PM10
20151222,68,MODERATE,60250007,BRAWLEY,PM10
20151223,28,GOOD,60250007,BRAWLEY,PM10
20151224,54,MODERATE,60250007,BRAWLEY,PM10
20151225,59,MODERATE,60250007,BRAWLEY,PM10
20151226,89,MODERATE,60250007,BRAWLEY,PM10
20151227,15,GOOD,60250007,BRAWLEY,PM10
20151228,30,GOOD,60250007,BRAWLEY,PM10
20151229,9,GOOD,60250007,BRAWLEY,PM10
20151230,28,GOOD,60250007,BRAWLEY,PM10
20151231,24,GOOD,60250007,BRAWLEY,PM10
20160101,23,GOOD,60250007,BRAWLEY,PM10
20160102,42,GOOD,60250007,BRAWLEY,PM10
20160103,41,GOOD,60250007,BRAWLEY,PM10
20160104,21,GOOD,60250007,BRAWLEY,PM10
20160105,19,GOOD,60250007,BRAWLEY,PM10
20160106,8,GOOD,60250007,BRAWLEY,PM10
20160107,6,GOOD,60250007,BRAWLEY,PM10
20160108,19,GOOD,60250007,BRAWLEY,PM10
20160109,21,GOOD,60250007,BRAWLEY,PM10
20160110,20,GOOD,60250007,BRAWLEY,PM10
20160111,18,GOOD,60250007,BRAWLEY,PM10
20160112,18,GOOD,60250007,BRAWLEY,PM10
20160113,31,GOOD,60250007,BRAWLEY,PM10
20160114,31,GOOD,60250007,BRAWLEY,PM10
20160115,60,MODERATE,60250007,BRAWLEY,PM10
20160116,26,GOOD,60250007,BRAWLEY,PM10
20160117,20,GOOD,60250007,BRAWLEY,PM10
20160118,38,GOOD,60250007,BRAWLEY,PM10
20160119,38,GOOD,60250007,BRAWLEY,PM10
20160120,24,GOOD,60250007,BRAWLEY,PM10
20160121,26,GOOD,60250007,BRAWLEY,PM10
20160122,28,GOOD,60250007,BRAWLEY,PM10
20160123,26,GOOD,60250007,BRAWLEY,PM10
20160124,13,GOOD,60250007,BRAWLEY,PM10
20160125,20,GOOD,60250007,BRAWLEY,PM10
20160126,16,GOOD,60250007,BRAWLEY,PM10
20160127,19,GOOD,60250007,BRAWLEY,PM10
20160128,31,GOOD,60250007,BRAWLEY,PM10
20160129,35,GOOD,60250007,BRAWLEY,PM10
20160130,59,MODERATE,60250007,BRAWLEY,PM10
20160131,132,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
20160201,91,MODERATE,60250007,BRAWLEY,PM10
20160202,20,GOOD,60250007,BRAWLEY,PM10
20160203,19,GOOD,60250007,BRAWLEY,PM10
20160204,19,GOOD,60250007,BRAWLEY,PM10
20160205,18,GOOD,60250007,BRAWLEY,PM10
20160206,17,GOOD,60250007,BRAWLEY,PM10
20160207,12,GOOD,60250007,BRAWLEY,PM10
20160208,21,GOOD,60250007,BRAWLEY,PM10
20160209,25,GOOD,60250007,BRAWLEY,PM10
20160210,32,GOOD,60250007,BRAWLEY,PM10
20160211,31,GOOD,60250007,BRAWLEY,PM10
20160212,39,GOOD,60250007,BRAWLEY,PM10
20160213,32,GOOD,60250007,BRAWLEY,PM10
20160214,28,GOOD,60250007,BRAWLEY,PM10
20160215,23,GOOD,60250007,BRAWLEY,PM10
20160216,28,GOOD,60250007,BRAWLEY,PM10
20160217,67,MODERATE,60250007,BRAWLEY,PM10
20160218,51,MODERATE,60250007,BRAWLEY,PM10
20160219,24,GOOD,60250007,BRAWLEY,PM10
20160220,25,GOOD,60250007,BRAWLEY,PM10
20160221,21,GOOD,60250007,BRAWLEY,PM10
20160222,47,GOOD,60250007,BRAWLEY,PM10
20160223,32,GOOD,60250007,BRAWLEY,PM10
20160224,30,GOOD,60250007,BRAWLEY,PM10
20160225,31,GOOD,60250007,BRAWLEY,PM10
20160226,31,GOOD,60250007,BRAWLEY,PM10
20160227,36,GOOD,60250007,BRAWLEY,PM10
20160228,44,GOOD,60250007,BRAWLEY,PM10
20160229,48,GOOD,60250007,BRAWLEY,PM10
20160301,59,MODERATE,60250007,BRAWLEY,PM10
20160302,51,MODERATE,60250007,BRAWLEY,PM10
20160303,44,GOOD,60250007,BRAWLEY,PM10
20160304,58,MODERATE,60250007,BRAWLEY,PM10
20160305,47,GOOD,60250007,BRAWLEY,PM10
20160306,125,UNHEALTHY FOR SENSITIVE,60250007,BRAWLEY,PM10
